X,avg_log2FC,pct.1,pct.2,p_val_adj
Rpp25,2.138515526,0.002,0,1
Bhlha15,2.13794362,0.002,0,1
Olfr1183,2.13794362,0.002,0,1
Hrg,2.135183704,0.002,0,1
Rab32,2.132290003,0.003,0.002,1
Grrp1,2.131613299,0.002,0,1
Bbc3,2.124844914,0.128,0.038,1.27E-12
Nphs2,2.112660674,0.002,0,1
Rgcc,2.109561305,0.046,0.01,9.02E-05
Haao,2.109411559,0.002,0,1
Hoxb1,2.108475146,0.002,0,1
Hp,2.106570813,0.002,0,1
Vmn2r36,2.106570813,0.002,0,1
Rgs21,2.101812352,0.007,0.005,1
Azgp1,2.098960098,0.002,0,1
Cdc42ep5,2.097736597,0.007,0.002,1
Mgst1,2.093941674,0.002,0,1
Atp6v0d2,2.09049265,0.002,0,1
Olfr1195,2.090369515,0.002,0,1
Ube4bos2,2.090369515,0.002,0,1
Fmr1nb,2.086299959,0.002,0,1
Olfr1178,2.086299959,0.002,0,1
Abca1,2.073763661,0.128,0.038,2.73E-12
Vmn2r61,2.073505857,0.002,0,1
Rasl2-9,2.069484854,0.003,0.002,1
A2m,2.06853295,0.002,0,1
Gal3st2,2.06853295,0.002,0,1
Mavs,2.066888188,0.002,0.001,1
Frmd7,2.06413905,0.011,0.005,1
Gpr165,2.063528928,0.008,0.003,1
Trem3,2.063285054,0.01,0.003,1
Mlkl,2.062867631,0.005,0.002,1
Fitm1,2.062761561,0.01,0.004,1
Olfr91,2.060031594,0.002,0,1
Pdf,2.059976897,0.008,0.002,1
Olfr667,2.053958574,0.002,0,1
Fsip2,2.05274914,0.007,0.005,1
Hpx,2.052071899,0.002,0,1
Klk11,2.052071899,0.002,0,1
Haspin,2.045313914,0.007,0.002,1
Mlph,2.042171899,0.002,0.002,1
Plac8l1,2.037333747,0.007,0.003,1
Olfr372,2.037148793,0.002,0,1
Olfr733,2.037148793,0.002,0,1
Slc36a2,2.037148793,0.002,0,1
Pirb,2.034154265,0.013,0.011,1
Smco2,2.032121423,0.01,0.005,1
Irf6,2.030417825,0.031,0.01,1
Nlrp4f,2.02746966,0.005,0.003,1
Ackr3,2.023687706,0.011,0.003,1
Vmn1r25,2.021036613,0.002,0,1
Vmn1r18,2.018585563,0.007,0.002,1
Armc12,2.016989127,0.005,0.003,1
Ndp,2.008408866,0.003,0.002,1
Tbata,2.00313108,0.008,0.004,1
Ccl21a,2.003092008,0.003,0.001,1
Tmcc2,1.999925371,0.033,0.011,1
Olfr1167,1.999599948,0.002,0,1
Pkn3,1.999599948,0.002,0,1
Slc6a5,1.999599948,0.002,0,1
Timd4,1.999599948,0.002,0,1
Zscan10,1.999384483,0.002,0.002,1
Chac1,1.997737591,0.026,0.007,1
Il31,1.996695473,0.002,0,1
Olfr73,1.995680414,0.007,0.005,1
Cd244a,1.98950313,0.002,0,1
Slurp1,1.98950313,0.002,0,1
Col5a3,1.988749357,0.002,0,1
Ugt3a2,1.988749357,0.002,0,1
Rbm44,1.985773935,0.002,0.006,1
Gpr156,1.982051584,0.003,0.01,1
Chst5,1.979301624,0.007,0.004,1
Ssmem1,1.979028631,0.003,0.002,1
Batf,1.973172669,0.011,0.004,1
Prr36,1.965718439,0.026,0.011,1
Hspb7,1.965612779,0.002,0,1
Olfr898,1.965612779,0.002,0,1
Obox1,1.964490614,0.007,0.002,1
Nrn1l,1.958028782,0.01,0.007,1
Card10,1.95294086,0.005,0.002,1
Mbd3l2,1.952605109,0.003,0.002,1
Uba7,1.952326113,0.005,0.002,1
Trhr2,1.949636277,0.008,0.003,1
Derl3,1.948844218,0.02,0.005,1
Map3k8,1.945884983,0.018,0.005,1
Rcn1,1.945728019,0.011,0.003,1
Klhl1,1.94309064,0.819,0.499,2.21E-98
Arhgap25,1.941594261,0.013,0.004,1
Nme8,1.936964397,0.056,0.016,0.000542707
Podn,1.930811951,0.008,0.003,1
Cd200r1,1.92921477,0.002,0.001,1
Lrp2,1.92847995,0.008,0.005,1
Atp12a,1.924638025,0.028,0.012,1
Slc41a3,1.922061663,0.01,0.004,1
Arid5a,1.918894237,0.233,0.069,1.83E-26
Frzb,1.915854367,0.011,0.005,1
Cdh1,1.912488333,0.007,0.005,1
Ceacam3,1.910501387,0.002,0.002,1
Gper1,1.909515138,0.007,0.003,1
Ebf2,1.909098655,0.005,0.003,1
Pkp2,1.908850022,0.291,0.113,1.25E-24
Tbx22,1.905489755,0.003,0.002,1
Trarg1,1.902233674,0.008,0.004,1
Prr18,1.895808324,0.008,0.004,1
Cox6a2,1.891728323,0.005,0.002,1
Plekhg3,1.890127654,0.023,0.011,1
Fadd,1.88178666,0.007,0.002,1
Pdc,1.880503677,0.003,0.002,1
A4gnt,1.873362784,0.003,0.002,1
St14,1.863640387,0.005,0.002,1
Il17rd,1.863230691,0.01,0.007,1
Spata19,1.861425415,0.005,0.002,1
Ptk6,1.855675327,0.007,0.003,1
Casq1,1.85520197,0.138,0.062,9.70E-06
Atp2b4,1.854286596,0.392,0.132,1.34E-44
Zmynd15,1.850427221,0.007,0.003,1
Olfm4,1.848093935,0.002,0.002,1
B3gnt8,1.844948482,0.011,0.003,1
Marchf1,1.842511866,0.801,0.416,5.94E-102
Adgrg7,1.83479007,0.005,0.002,1
Pxdc1,1.834666595,0.007,0.001,1
T2,1.833358238,0.031,0.01,1
Gabrr3,1.828696694,0.008,0.004,1
Htr2c,1.825359539,0.225,0.112,6.64E-10
Tspan2os,1.825191842,0.005,0.002,1
Shmt2,1.824063898,0.061,0.025,0.252640591
Gchfr,1.809505448,0.005,0.002,1
Fibin,1.804731123,0.011,0.004,1
Kbtbd8os,1.804516291,0.005,0.002,1
Wdr63,1.800399832,0.008,0.004,1
Vmn2r71,1.799759549,0.003,0.002,1
Top2a,1.797491674,0.008,0.004,1
Rbm3os,1.796496436,0.01,0.005,1
Aldh1a2,1.793988783,0.007,0.003,1
Ifi27l2b,1.788398228,0.007,0.004,1
Atp1a4,1.779046733,0.034,0.012,1
Tgif1,1.773954507,0.015,0.005,1
Ptges,1.771192682,0.092,0.034,5.89E-05
Helz2,1.771110213,0.015,0.008,1
Usp51,1.768795703,0.007,0.002,1
Psma8,1.765861408,0.008,0.005,1
Ppm1j,1.759078787,0.013,0.006,1
Myo3b,1.75580505,0.166,0.052,2.96E-16
Bhmt,1.753804437,0.01,0.004,1
Lbp,1.752226359,0.005,0.003,1
Tex45,1.743987697,0.008,0.006,1
Heph,1.739279896,0.005,0.003,1
Wnk4,1.7369819,0.008,0.004,1
Tk1,1.736885836,0.003,0.002,1
Zfp92,1.734571978,0.003,0.002,1
Slc43a3,1.731862801,0.01,0.003,1
Muc16,1.730667405,0.005,0.002,1
Haus5,1.727171625,0.03,0.013,1
Tcp10b,1.724594792,0.008,0.004,1
Stmn4,1.72247091,0.672,0.363,7.83E-65
Acsm2,1.718903006,0.002,0.002,1
Fut1,1.718064905,0.005,0.003,1
Jun,1.717112909,0.432,0.15,1.22E-53
Lrp4,1.716320207,0.005,0.003,1
Plcz1,1.715496259,0.008,0.002,1
Tex12,1.714863196,0.008,0.003,1
Kng1,1.714524511,0.003,0.002,1
Mfsd2a,1.714407234,0.003,0.003,1
Kcne1,1.711685129,0.02,0.008,1
Fzd9,1.707285381,0.003,0.002,1
Msc,1.70430247,0.018,0.008,1
Ddit4l,1.700417936,0.002,0.002,1
Entpd1,1.700185882,0.067,0.027,0.046757166
Pdia2,1.697898945,0.013,0.005,1
Mcemp1,1.695730154,0.008,0.003,1
Zc2hc1c,1.694820483,0.007,0.004,1
Cym,1.690962063,0.005,0.002,1
Pi15,1.688379354,0.02,0.008,1
Iba57,1.685477441,0.011,0.007,1
Stbd1,1.685456764,0.013,0.004,1
Ccdc103,1.680104779,0.013,0.007,1
Drc7,1.677754242,0.008,0.003,1
Vmn2r45,1.675843103,0.002,0.002,1
Hs3st5,1.674694121,0.813,0.669,4.46E-48
Ramp2,1.67454213,0.013,0.006,1
Slmapos2,1.671426401,0.003,0.002,1
Hc,1.667243259,0.003,0.001,1
Tnfaip8l2,1.666986887,0.013,0.005,1
Tns2,1.665857086,0.015,0.008,1
Olig1,1.665607337,0.005,0.003,1
Cntnap5c,1.658393565,0.913,0.767,2.60E-92
Sox5it,1.656323789,0.013,0.006,1
Rtp3,1.654524429,0.003,0.002,1
Samd4,1.654038978,0.662,0.382,1.05E-58
F12,1.644239859,0.008,0.004,1
Cyp2s1,1.643129737,0.01,0.009,1
Olfr288,1.640682889,0.015,0.009,1
Slc6a2,1.627689366,0.011,0.004,1
Zfp853,1.627387401,0.007,0.003,1
Ccdc96,1.621479219,0.013,0.008,1
Pip5kl1,1.620489236,0.345,0.15,2.94E-25
Fam24b,1.619082992,0.003,0.002,1
Pkhd1,1.618981417,0.064,0.058,1
Wnt7a,1.618452134,0.003,0.002,1
Tmprss11d,1.61791509,0.03,0.014,1
Acot4,1.614152183,0.016,0.008,1
Tafa2,1.613737657,0.691,0.342,4.50E-67
Nr2f2,1.60926819,0.028,0.014,1
Nptx1,1.609122615,0.039,0.014,1
Htr5b,1.608386996,0.005,0.003,1
Col6a2,1.605632363,0.021,0.01,1
Vmn1r66,1.604718719,0.003,0.002,1
Hist1h4c,1.602541916,0.005,0.003,1
Ros1,1.598528177,0.034,0.025,1
Hist2h2be,1.598312071,0.011,0.009,1
Olfr839-ps1,1.596979457,0.003,0.002,1
Ccdc113,1.59486648,0.025,0.013,1
Theg,1.593428736,0.003,0.002,1
Obox3,1.593086721,0.005,0.004,1
Fam129c,1.593021012,0.03,0.015,1
Grhl3,1.589625158,0.238,0.117,1.30E-10
Slc17a8,1.588319507,0.007,0.003,1
H2-Eb1,1.58760039,0.013,0.006,1
Pbxip1,1.586425272,0.007,0.004,1
Olfr1555-ps1,1.583328546,0.002,0.003,1
Myh11,1.579308088,0.025,0.013,1
Gucy2f,1.57655113,0.002,0.002,1
Mip,1.575694522,0.002,0.002,1
Vmn2r108,1.575645109,0.01,0.005,1
Emp1,1.573088698,0.002,0.002,1
Casp3,1.57142434,0.268,0.128,5.63E-14
Olfr18,1.571401563,0.007,0.003,1
Cenpa,1.571162371,0.077,0.029,0.002748522
Nkx2-2,1.56924079,0.003,0.002,1
Efcab10,1.567388204,0.003,0.003,1
Vmn1r15,1.56711951,0.003,0.003,1
Pear1,1.564926088,0.003,0.002,1
Dmbx1,1.559427239,0.003,0.002,1
Olfr1238,1.557907872,0.016,0.009,1
Uts2,1.557317429,0.003,0.003,1
Acot11,1.556795854,0.023,0.012,1
Opn1mw,1.556727391,0.011,0.004,1
Tspan18,1.5559428,0.005,0.003,1
Olfr975,1.555448375,0.002,0.002,1
Sytl3,1.553305865,0.003,0.003,1
Thsd7a,1.552699959,0.143,0.08,0.030456387
Trim12a,1.551642868,0.005,0.004,1
C2,1.549403671,0.041,0.017,1
Ano7,1.54827483,0.003,0.002,1
Pcdhb15,1.546880462,0.01,0.006,1
Cep295nl,1.545756091,0.011,0.006,1
Vmn1r229,1.543465997,0.003,0.002,1
Dynlrb2,1.541860476,0.003,0.002,1
Dgkk,1.539819611,0.01,0.008,1
Slco6d1,1.538918599,0.003,0.002,1
Ftcd,1.53861046,0.005,0.004,1
Aurkc,1.538558555,0.01,0.003,1
Prr32,1.533628679,0.005,0.002,1
Zc3hav1,1.531694187,0.025,0.013,1
N4bp2os,1.528352997,0.005,0.004,1
Rnd2,1.522220084,0.002,0.001,1
Ctdsp1,1.519953604,0.016,0.011,1
Npc1l1,1.519205629,0.01,0.005,1
Rasl10a,1.517148099,0.02,0.01,1
Arsj,1.516997419,0.003,0.002,1
Atf5,1.516236439,0.025,0.009,1
Ttyh2,1.515833297,0.074,0.033,0.154313699
Slfn5os,1.51495459,0.002,0.002,1
Hopx,1.512730659,0.003,0.002,1
Fxyd1,1.509605019,0.056,0.028,1
Fam161a,1.509531368,0.041,0.025,1
Platr15,1.509437253,0.007,0.004,1
Golim4,1.508421321,0.169,0.075,3.12E-08
Rskr,1.505973242,0.057,0.024,0.657620287
Ripply3,1.505724776,0.005,0.002,1
Gsdmc4,1.504177028,0.003,0.002,1
Gssos2,1.498593906,0.005,0.003,1
Hpse,1.495310923,0.003,0.002,1
Epcam,1.494285132,0.003,0.002,1
Opn1sw,1.493487149,0.005,0.002,1
Ctcflos,1.487832002,0.003,0.003,1
Slc17a6,1.482124178,0.023,0.008,1
C1qtnf3,1.481371426,0.013,0.007,1
Fv1,1.480333603,0.026,0.01,1
Lrrc3,1.478269926,0.011,0.007,1
Nrp2,1.476500733,0.01,0.005,1
Fxyd5,1.476070742,0.102,0.041,0.000149054
Penk,1.474893015,0,0.001,1
Sox2ot,1.473174881,0.366,0.173,3.52E-24
Hist1h4k,1.471217305,0.003,0.003,1
Pcsk4,1.469209998,0.038,0.021,1
Tspan32,1.464320822,0.01,0.005,1
Tdrd6,1.463863882,0.007,0.004,1
Galntl5,1.461199966,0.002,0.002,1
Slc2a5,1.460334799,0.005,0.005,1
Ntsr1,1.459978664,0.033,0.016,1
Olfr675,1.45806534,0.003,0.004,1
Epyc,1.456250008,0.051,0.024,1
B3galt4,1.455168427,0.013,0.007,1
Eif2ak3,1.454799317,0.652,0.385,1.82E-47
Tekt1,1.452575925,0.015,0.007,1
Asb17os,1.452150592,0.007,0.005,1
Bbox1,1.447634144,0.054,0.027,1
Cd40lg,1.446118866,0.007,0.003,1
Eya4,1.444045622,0.016,0.007,1
Grin3b,1.443793784,0.005,0.003,1
C1s2,1.442570279,0.002,0.002,1
Ttc29,1.441902738,0.002,0.005,1
Olfr1392,1.438382457,0.002,0.002,1
Gjc1,1.432334033,0.005,0.002,1
Nbeal2,1.432199571,0.033,0.014,1
Tap2,1.432128346,0.033,0.014,1
Rnf223,1.432087183,0.01,0.006,1
Aldh8a1,1.431621208,0.005,0.004,1
Arhgap6,1.429425947,0.066,0.034,1
Adora2b,1.427754367,0.003,0.003,1
Cd40,1.426247572,0.007,0.003,1
Pla2g1b,1.425931406,0.005,0.002,1
Aspn,1.42584648,0.03,0.016,1
Il18r1,1.425538937,0.01,0.004,1
Lipc,1.425536104,0.03,0.016,1
Tead4,1.423849163,0.007,0.004,1
Platr28,1.423002407,0.002,0.002,1
Cnbd1,1.422303494,0.007,0.004,1
Vmn2r124,1.41985171,0.041,0.02,1
Gjd4,1.418039857,0.003,0.002,1
