X,avg_log2FC,pct.1,pct.2,p_val_adj
Adnp2,0.578344636,0.328,0.177,6.67932E-13
Ado,-0.676519454,0.018,0.017,1
Adora1,0.896679986,0.441,0.227,6.74541E-27
Adora2a,1.418090001,0.003,0.001,1
Adora2b,-0.688704935,0.001,0.003,1
Adora3,-0.321930796,0,0.001,1
Adpgk,-0.184563175,0.28,0.226,1
Adprh,-0.370520753,0.046,0.048,1
Adprhl1,1.009614274,0.006,0.004,1
Adprhl2,-0.758607784,0.153,0.182,1
Adprm,0.184942087,0.23,0.145,0.004889617
Adra1a,0.093265132,0.669,0.658,1
Adra1b,0.358124408,0.372,0.267,0.004790655
Adra1d,-0.894802226,0.021,0.026,1
Adra2a,0,0,0,1
Adra2b,0,0,0,1
Adra2c,0.963773352,0.006,0.004,1
Adrb1,-0.918490278,0.446,0.575,2.06275E-21
Adrb2,1.396720698,0.001,0.001,1
Adrb3,-0.209937285,0.004,0.005,1
Adrm1,0.125150463,0.103,0.067,1
Adsl,0.209451962,0.347,0.248,0.079449755
Adss,0.588362752,0.644,0.423,7.03195E-19
Adssl1,-1.462734655,0.023,0.051,1
Adtrp,-0.163138163,0.009,0.011,1
Aebp1,0,0,0,1
Aebp2,-0.080549007,0.436,0.344,1
Aen,0.612116823,0.059,0.037,1
Aes,0,0,0,1
AF067061,0,0,0,1
AF067063,0,0,0,1
AF366264,0.006878028,0,0.001,1
AF529169,0,0,0,1
Afap1,1.128452852,0.477,0.235,6.42876E-38
Afap1l1,-0.708165981,0.022,0.026,1
Afap1l2,-0.606562696,0.007,0.009,1
Afdn,-0.371117954,0.913,0.913,8.74046E-16
Aff1,2.412047553,0.545,0.134,9.4218E-140
Aff2,-0.28571782,0.614,0.66,0.003820815
Aff3,-0.437473816,0.974,0.977,2.01696E-47
Aff4,0.200096082,0.869,0.769,0.000889737
Afg1l,-0.12873542,0.567,0.519,1
Afg3l1,0.487479063,0.437,0.267,3.36439E-12
Afg3l2,0.57003884,0.625,0.434,2.19896E-14
Afm,-0.085245364,0.002,0.003,1
Afmid,0.413760739,0.038,0.023,1
Afp,0,0,0,1
Aftph,0.49033147,0.717,0.53,1.13282E-15
Aga,-0.511775827,0.032,0.034,1
Agap1,1.772754864,0.981,0.828,5.9494E-259
Agap2,0.036995928,0.594,0.468,1
Agap3,0.278088028,0.653,0.488,1.57981E-06
Agbl1,-0.55413985,0.131,0.148,1
Agbl2,0.259458202,0.011,0.004,1
Agbl3,1.003544923,0.148,0.064,3.94238E-10
Agbl4,-0.564289291,0.993,0.994,7.18781E-97
Agbl5,-0.467717684,0.107,0.116,1
Ager,0.364150225,0,0.001,1
Agfg1,1.067432013,0.831,0.527,8.24819E-82
Agfg2,-0.346702639,0.33,0.364,1
Aggf1,0.209686193,0.367,0.251,0.00220497
Agk,-0.224833541,0.577,0.519,1
Agl,0.437275179,0.285,0.184,9.60069E-05
Agmat,1.506173791,0.006,0.004,1
Agmo,0.436028351,0.003,0.003,1
Ago1,-0.259066498,0.367,0.348,1
Ago2,0.446172443,0.56,0.383,3.8288E-10
Ago3,0.607828645,0.953,0.848,1.65639E-38
Ago4,-0.003351087,0.31,0.241,1
Agpat1,-0.343403417,0.087,0.075,1
Agpat2,-1.664008602,0.001,0.006,1
Agpat3,0.291828872,0.573,0.394,2.27807E-07
Agpat4,0.55753104,0.681,0.455,7.64574E-20
Agpat5,0.413357305,0.584,0.392,7.8779E-12
Agps,0.019348241,0.471,0.394,1
Agr2,-0.897513252,0.006,0.01,1
Agr3,-1.273484821,0.008,0.018,1
Agrn,-0.107661472,0.481,0.411,1
Agrp,-1.127799605,0.551,0.7,5.32593E-44
Agt,0,0,0,1
Agtpbp1,0.519030564,0.934,0.812,1.63746E-31
Agtr1a,-3.087344909,0.01,0.057,8.83039E-05
Agtr1b,-1.836840786,0.02,0.046,1
Agtr2,0.130209665,0.003,0.004,1
Agtrap,-0.004832421,0.003,0.005,1
Agxt,0,0,0,1
Agxt2,-0.968052774,0.001,0.004,1
Ahctf1,0.830420263,0.77,0.539,5.07818E-39
Ahcy,1.263080854,0.045,0.013,0.000123508
Ahcyl1,-0.275475695,0.773,0.742,0.543717053
Ahcyl2,0.579779748,0.961,0.858,1.24237E-47
Ahdc1,0.930279972,0.532,0.288,2.50676E-34
Ahi1,-0.460697253,0.999,0.999,7.29459E-74
Ahnak,1.449777566,0.004,0.003,1
Ahnak2,0.887552418,0.084,0.032,4.86646E-06
Ahr,-0.937023302,0.21,0.278,0.003350535
Ahrr,-0.092630858,0.041,0.037,1
Ahsa1,-0.966419314,0.131,0.183,0.781671675
Ahsa2,0.031432846,0.196,0.162,1
Ahsg,0,0,0,1
AI115009,-0.622282506,0.009,0.009,1
AI182371,1.082284168,0.004,0.002,1
AI197445,0.236200401,0.004,0.004,1
AI314180,0,0,0,1
AI314278,-1.094749017,0,0.002,1
AI413582,-0.037796814,0.079,0.062,1
AI427809,0,0,0,1
AI429214,0.311177046,0.018,0.013,1
AI463229,0.657726765,0,0.001,1
AI464131,0,0,0,1
AI467606,0,0,0,1
AI480526,-0.524834312,0.217,0.194,1
AI481877,0,0,0,1
AI504432,0.32462383,0.035,0.021,1
AI506816,1.041205336,0.003,0.002,1
AI507597,0,0,0,1
AI593442,-1.469442834,0.162,0.28,4.57486E-12
AI597479,-0.899434484,0.081,0.114,1
AI606181,0,0,0,1
AI606473,0,0,0,1
AI646519,0,0,0,1
AI661453,0.179687487,0,0.001,1
AI662270,-2.00945313,0.009,0.028,1
AI837181,-0.060833887,0.026,0.024,1
AI838599,-0.093239321,0,0.001,1
AI839979,1.370320314,0.006,0.003,1
AI847159,-0.563512821,0.009,0.012,1
AI849053,-1.299802812,0.011,0.022,1
AI854703,-0.162866153,0.056,0.055,1
AI987944,0.271288829,0.03,0.025,1
Aicda,0,0,0,1
Aida,0.507264805,0.303,0.172,5.91719E-10
Aif1,-0.094591786,0.007,0.007,1
Aif1l,0,0,0,1
Aifm1,-0.419337726,0.49,0.478,1
Aifm2,0.469299849,0.067,0.042,1
Aifm3,0.051818222,0.716,0.664,1
Aig1,-0.136080216,0.876,0.862,1
Aim2,-1.896926424,0.077,0.203,4.37242E-15
Aimp1,-0.497423036,0.361,0.371,1
Aimp2,-0.374332224,0.046,0.04,1
Aip,-0.047922732,0.059,0.05,1
Aipl1,1.929525259,0.002,0,1
Aire,1.194569117,0.008,0.002,1
Airn,-0.189669775,0.573,0.651,0.001789369
Ajap1,-0.149877617,0.413,0.396,1
Ajm1,-0.640780808,0.043,0.047,1
Ajuba,2.27768739,0.001,0.001,1
Ak1,-0.159917188,0.074,0.072,1
AK157302,0.216835352,0,0.001,1
Ak2,0.115734302,0.306,0.222,0.996377833
Ak3,-0.590575597,0.15,0.17,1
Ak4,2.171727865,0.277,0.064,6.94533E-62
Ak5,-0.186411388,0.497,0.534,1
Ak6,-0.27614618,0.223,0.202,1
Ak7,0.62048477,0.069,0.041,1
Ak8,0.531726397,0.101,0.055,0.094149779
Ak9,0.279604956,0.072,0.043,1
Akain1,-0.39636838,0.079,0.091,1
Akap1,-0.205516294,0.199,0.172,1
Akap10,-0.003986175,0.589,0.506,1
Akap11,-0.034551391,0.77,0.691,1
Akap12,0.214891341,0.383,0.291,1
Akap13,0.863658386,0.834,0.618,7.05221E-48
Akap14,-1.761081333,0.035,0.087,0.003093274
Akap17b,0.14460974,0.304,0.208,0.038810927
Akap2,0,0,0,1
Akap3,-1.34380905,0.004,0.009,1
Akap4,0,0,0,1
Akap5,-0.396633385,0.05,0.054,1
Akap6,0.609285904,1,0.986,2.10322E-95
Akap7,-1.016667945,0.44,0.567,1.23958E-24
Akap8,-0.048019886,0.615,0.538,1
Akap8l,0.016925074,0.974,0.958,1
Akap9,0.61120686,0.879,0.694,8.48397E-34
Akip1,-0.151603664,0.011,0.01,1
Akirin1,0.401445453,0.357,0.216,8.44923E-09
Akirin2,-0.182441391,0.361,0.325,1
Akna,0,0,0,1
Aknad1,3.338418072,0.013,0.001,0.002213615
Aknaos,0,0,0,1
Akp3,0,0,0,1
Akr1a1,-0.196922223,0.267,0.22,1
Akr1b10,-2.599755789,0.008,0.034,0.744454161
Akr1b3,-0.959057531,0.069,0.103,1
Akr1b7,0,0,0,1
Akr1b8,-0.390791873,0.012,0.008,1
Akr1c12,0,0,0,1
Akr1c13,0,0,0,1
Akr1c14,0,0,0,1
Akr1c18,4.145525407,0.007,0,0.399081084
Akr1c19,0,0,0,1
Akr1c20,2.154415485,0.003,0,1
Akr1c21,-1.252199697,0.002,0.007,1
Akr1c6,-0.602989527,0,0.001,1
Akr1cl,1.180587758,0.002,0.002,1
Akr1d1,1.237709999,0.023,0.008,1
Akr1e1,-0.906883248,0.106,0.148,1
Akr7a5,-1.158653912,0.026,0.048,1
Akt1,-0.118668586,0.117,0.09,1
Akt1s1,0.520433103,0.1,0.055,0.131539261
Akt2,0.831433231,0.393,0.19,1.99288E-25
Akt3,-0.496309517,0.952,0.967,5.50383E-47
Aktip,-0.204062399,0.318,0.275,1
AL513352.1,0,0,0,1
AL583891.1,0,0,0,1
AL589670.1,0,0,0,1
AL589670.3,0,0,0,1
AL589670.4,0,0,0,1
AL589670.5,0,0,0,1
AL589692.1,0,0,0,1
AL590144.1,0,0,0,1
AL590144.2,0,0,0,1
AL590144.3,0,0,0,1
AL591946.1,0,0,0,1
AL591952.1,0,0,0,1
AL591952.3,0,0,0,1
AL592169.1,0,0,0,1
AL592187.3,0,0,0,1
AL592187.4,0,0,0,1
AL603867.1,0,0,0,1
AL611986.1,0,0,0,1
AL611987.1,0,0,0,1
AL626769.1,0,0,0,1
AL732309.1,0,0,0,1
AL732506.1,0,0,0,1
AL845275.1,0,0,0,1
Alad,-0.643190211,0.046,0.048,1
Alas1,-0.296983386,0.293,0.257,1
Alas2,-1.786822161,0.087,0.193,6.77033E-11
Alb,-0.259163956,0,0.001,1
Albfm1,0.172375037,0.002,0.002,1
Alcam,-0.157460124,0.424,0.463,1
Aldh16a1,1.119618344,0.065,0.024,0.000232069
Aldh18a1,1.463661951,0.345,0.111,1.78798E-51
Aldh1a1,-3.043525083,0.036,0.194,1.67183E-26
Aldh1a2,-0.075165313,0.006,0.005,1
Aldh1a3,-0.047037038,0.023,0.016,1
Aldh1a7,-1.114317522,0,0.003,1
Aldh1b1,0.945285731,0.027,0.014,1
Aldh1l1,-0.438857078,0.01,0.009,1
Aldh1l2,1.328956445,0.129,0.05,5.01263E-11
Aldh2,-0.33305862,0.116,0.12,1
Aldh3a1,-0.170010538,0,0.001,1
Aldh3a2,0.191710168,0.196,0.129,0.36079694
Aldh3b1,-1.888048488,0.008,0.025,1
Aldh3b2,0,0,0,1
Aldh3b3,0,0,0,1
Aldh4a1,0.227753874,0.183,0.13,1
